home_team,away_team,posteam,side_of_field,yardline_100,half_seconds_remaining,game_seconds_remaining,game_half,down,ydstogo,ydsnet,yards_gained,score_differential,fourth_down_converted,fourth_down_failed,field_goal_attempt,punt_attempt,penalty
TB,NYJ,NYJ,TB,25,154,154,Half2,4,6,65,0,-12,0,1,0,0,0
WAS,MIN,WAS,MIN,35,974,2774,Half1,4,2,54,27,0,1,0,0,0,0
WAS,MIN,WAS,MIN,5,385,2185,Half1,4,1,59,4,-4,1,0,0,0,0
WAS,MIN,WAS,MIN,32,934,934,Half2,4,6,48,0,-15,0,1,0,0,0
WAS,MIN,WAS,MIN,33,288,288,Half2,4,1,39,-4,-11,0,1,0,0,0
WAS,MIN,WAS,WAS,65,168,168,Half2,4,10,39,15,-11,1,0,0,0,0
TEN,CIN,CIN,CIN,78,15,15,Half2,4,13,12,15,-4,1,0,0,0,0
LA,HOU,LA,LA,68,219,2019,Half1,4,7,20,6,-1,0,1,0,0,0
LA,HOU,HOU,LA,11,283,283,Half2,4,5,64,0,-26,0,1,0,0,0
ATL,DAL,DAL,ATL,20,257,257,Half2,4,6,52,-11,-20,0,1,0,0,0
ATL,DAL,ATL,DAL,31,67,67,Half2,4,14,1,5,20,0,1,0,0,0
SF,NYG,SF,NYG,36,1123,2923,Half1,4,1,39,0,0,0,1,0,0,0
SF,NYG,NYG,NYG,82,229,229,Half2,4,2,22,14,-18,1,0,0,0,0
SF,NYG,NYG,NYG,63,128,128,Half2,4,5,29,9,-18,1,0,0,0,0
SF,NYG,NYG,SF,47,89,89,Half2,4,3,55,4,-18,1,0,0,0,0
DEN,NE,NE,DEN,23,992,2792,Half1,4,1,55,3,8,1,0,0,0,0
DEN,NE,NE,DEN,25,322,322,Half2,4,3,7,0,25,0,1,0,0,0
DEN,NE,NE,DEN,33,32,32,Half2,4,7,46,0,25,0,1,0,0,0
CAR,MIA,MIA,MIA,51,1481,1481,Half2,4,1,20,-1,-17,0,1,0,0,0
PIT,TEN,TEN,PIT,34,873,2673,Half1,4,1,35,2,-3,1,0,0,0,0
PIT,TEN,TEN,PIT,41,154,154,Half2,4,6,40,0,-23,0,1,0,0,0
CHI,DET,CHI,CHI,62,28,28,Half2,4,13,40,19,-2,1,0,0,0,0
CLE,JAX,JAX,CLE,49,191,1991,Half1,4,1,11,2,3,1,0,0,0,0
CLE,JAX,CLE,JAX,22,20,20,Half2,4,5,36,0,-12,0,1,0,0,0
GB,BAL,BAL,GB,41,1480,3280,Half1,4,1,44,5,0,1,0,0,0,0
GB,BAL,GB,GB,55,721,2521,Half1,4,1,22,2,-3,1,0,0,0,0
GB,BAL,GB,BAL,41,1495,1495,Half2,4,6,26,-8,-13,0,1,0,0,0
GB,BAL,GB,BAL,36,985,985,Half2,4,1,9,0,-13,0,1,0,0,0
GB,BAL,GB,GB,58,224,224,Half2,4,11,5,-12,-16,0,1,0,0,0
HOU,ARI,ARI,ARI,65,393,393,Half2,4,1,21,-1,-3,0,1,0,0,0
MIA,TB,MIA,TB,34,423,423,Half2,4,1,9,0,-7,0,1,0,0,0
MIN,LA,MIN,LA,44,1288,3088,Half1,4,1,24,2,-7,1,0,0,0,0
MIN,LA,LA,MIN,14,19,19,Half2,4,10,54,-7,-17,0,1,0,0,0
NYG,KC,NYG,NYG,59,1379,3179,Half1,4,1,32,2,0,1,0,0,0,0
NYG,KC,KC,NYG,32,456,2256,Half1,4,5,48,6,-6,1,0,0,0,0
NYG,KC,NYG,KC,33,1001,1001,Half2,4,9,58,0,3,0,1,0,0,0
NYG,KC,NYG,KC,36,132,132,Overtime,4,5,77,34,0,1,0,0,0,0
NO,WAS,WAS,NO,39,783,2583,Half1,4,6,62,26,0,1,0,0,0,0
NO,WAS,NO,NO,56,1514,1514,Half2,4,1,23,2,-4,1,0,0,0,0
NO,WAS,WAS,WAS,85,1240,1240,Half2,4,1,94,5,4,1,0,0,0,0
LAC,BUF,BUF,BUF,57,1023,1023,Half2,4,4,22,-4,-29,0,1,0,0,0
LAC,BUF,BUF,LAC,12,837,837,Half2,4,12,78,12,-35,1,0,0,0,0
DEN,CIN,DEN,CIN,22,1148,2948,Half1,4,1,56,3,-6,1,0,0,0,0
DEN,CIN,DEN,DEN,74,60,60,Half2,4,4,6,0,-3,0,1,0,0,0
OAK,NE,OAK,OAK,56,1185,1185,Half2,4,1,19,0,-27,0,1,0,0,0
OAK,NE,OAK,MID,50,891,891,Half2,4,6,40,15,-30,1,0,0,0,0
OAK,NE,OAK,NE,38,249,249,Half2,4,10,47,10,-25,1,0,0,0,0
OAK,NE,OAK,NE,21,159,159,Half2,4,3,54,0,-25,0,1,0,0,0
DAL,PHI,PHI,DAL,17,730,730,Half2,4,5,85,17,14,1,0,0,0,0
SEA,ATL,SEA,ATL,1,325,2125,Half1,4,1,11,1,-10,1,0,0,0,0
SEA,ATL,SEA,ATL,17,7,1807,Half1,4,1,38,-4,-6,0,1,0,0,0
DET,MIN,DET,DET,72,180,180,Half2,4,7,3,0,-7,0,1,0,0,0
DAL,LAC,LAC,DAL,16,816,2616,Half1,4,13,89,12,0,0,1,0,0,0
WAS,NYG,WAS,NYG,41,1025,2825,Half1,4,1,32,0,0,0,1,0,0,0
WAS,NYG,NYG,WAS,21,365,2165,Half1,4,1,53,2,0,1,0,0,0,0
WAS,NYG,NYG,NYG,68,139,139,Half2,4,3,7,0,-8,0,1,0,0,0
WAS,NYG,NYG,NYG,68,139,139,Half2,4,3,-6,-13,-8,0,1,0,0,0
KC,BUF,KC,BUF,46,174,174,Half2,4,4,42,0,-6,0,1,0,0,0
CIN,CLE,CLE,CIN,25,582,582,Half2,4,1,66,2,-14,1,0,0,0,0
CIN,CLE,CLE,CIN,3,421,421,Half2,4,3,89,3,-14,1,0,0,0,0
CIN,CLE,CLE,CIN,42,99,99,Half2,4,4,32,0,-14,0,1,0,0,0
ATL,TB,TB,ATL,18,430,430,Half2,4,1,40,0,-7,0,1,0,0,0
ATL,TB,TB,ATL,35,21,21,Half2,4,10,50,10,-14,1,0,0,0,0
NE,MIA,NE,NE,73,1752,3552,Half1,4,8,75,14,0,1,0,0,0,0
NE,MIA,MIA,MIA,54,987,2787,Half1,4,1,22,2,-14,1,0,0,0,0
NE,MIA,NE,MIA,25,900,900,Half2,4,1,19,-2,19,0,1,0,0,0
NE,MIA,MIA,MIA,65,813,813,Half2,4,2,36,28,-19,1,0,0,0,0
NE,MIA,MIA,MIA,62,528,528,Half2,4,11,-1,0,-12,0,1,0,0,0
PHI,CHI,PHI,CHI,35,1392,3192,Half1,4,1,11,2,0,1,0,0,0,0
PHI,CHI,PHI,CHI,48,158,1958,Half1,4,1,38,1,17,1,0,0,0,0
PHI,CHI,PHI,CHI,42,1160,1160,Half2,4,1,36,3,21,1,0,0,0,0
PHI,CHI,PHI,CHI,35,1028,1028,Half2,4,6,40,0,21,0,1,0,0,0
PHI,CHI,CHI,CHI,54,582,582,Half2,4,2,33,0,-28,0,1,0,0,0
PHI,CHI,CHI,PHI,31,116,116,Half2,4,9,46,0,-28,0,1,0,0,0
NYJ,CAR,CAR,NYJ,39,1614,3414,Half1,4,3,48,9,0,1,0,0,0,0
SF,SEA,SF,SEA,18,19,19,Half2,4,5,75,8,-18,1,0,0,0,0
LA,NO,NO,LA,38,757,757,Half2,4,5,70,33,-13,1,0,0,0,0
ARI,JAX,JAX,ARI,1,1359,1359,Half2,4,1,75,1,-13,1,0,0,0,0
OAK,DEN,DEN,OAK,25,626,626,Half2,4,7,93,25,-21,1,0,0,0,0
PIT,GB,PIT,GB,1,1399,3199,Half1,4,1,59,1,0,1,0,0,0,0
PIT,GB,GB,PIT,12,170,170,Half2,4,6,73,8,-7,1,0,0,0,0
BAL,HOU,BAL,HOU,41,746,2546,Half1,4,6,50,22,-7,1,0,0,0,0
BAL,HOU,BAL,HOU,37,459,2259,Half1,4,1,46,29,0,1,0,0,0,0
DAL,WAS,DAL,DAL,51,3,1803,Half1,4,2,24,0,9,0,1,0,0,0
ATL,MIN,ATL,MIN,39,1345,3145,Half1,4,2,54,15,0,1,0,0,0,0
TEN,HOU,TEN,HOU,27,949,949,Half2,4,1,56,3,0,1,0,0,0,0
TEN,HOU,HOU,HOU,51,114,114,Half2,4,19,43,22,-4,1,0,0,0,0
NYJ,KC,NYJ,KC,10,1041,2841,Half1,4,1,60,2,-7,1,0,0,0,0
NYJ,KC,KC,NYJ,19,49,49,Half2,4,6,56,0,-7,0,1,0,0,0
MIA,DEN,DEN,DEN,57,3,1803,Half1,4,11,35,0,-12,0,1,0,0,0
JAX,IND,JAX,JAX,51,1445,3245,Half1,4,7,69,29,0,1,0,0,0,0
JAX,IND,IND,JAX,40,1309,1309,Half2,4,2,75,40,-21,1,0,0,0,0
JAX,IND,IND,IND,67,116,116,Half2,4,2,11,3,-20,1,0,0,0,0
JAX,IND,IND,JAX,41,65,65,Half2,4,2,40,6,-20,1,0,0,0,0
JAX,IND,IND,JAX,32,37,37,Half2,4,7,63,8,-20,1,0,0,0,0
BUF,NE,BUF,NE,1,531,531,Half2,4,1,73,0,-20,0,1,0,0,0
BUF,NE,BUF,BUF,64,221,221,Half2,4,15,19,9,-20,0,1,0,0,0
BUF,NE,BUF,BUF,81,65,65,Half2,4,6,4,0,-20,0,1,0,0,0
LAC,CLE,CLE,LAC,35,811,2611,Half1,4,1,35,-2,0,0,1,0,0,0
LAC,CLE,LAC,CLE,35,1631,1631,Half2,4,4,69,26,2,1,0,0,0,0
OAK,NYG,OAK,NYG,45,712,2512,Half1,4,1,21,-1,0,0,1,0,0,0
OAK,NYG,OAK,NYG,30,316,2116,Half1,4,1,48,10,0,1,0,0,0,0
OAK,NYG,OAK,OAK,80,49,1849,Half1,4,5,8,-11,3,0,1,0,0,0
NO,CAR,NO,CAR,2,1521,3321,Half1,4,2,70,2,0,1,0,0,0,0
NO,CAR,CAR,CAR,69,645,2445,Half1,4,4,6,0,-7,0,1,0,0,0
NO,CAR,CAR,NO,12,682,682,Half2,4,6,65,5,-14,0,1,0,0,0
ARI,LA,LA,ARI,1,1377,3177,Half1,4,1,23,1,3,1,0,0,0,0
SEA,PHI,PHI,SEA,29,1597,1597,Half2,4,1,48,2,-7,1,0,0,0,0
SEA,PHI,PHI,SEA,25,1135,1135,Half2,4,3,50,0,-14,0,1,0,0,0
SEA,PHI,PHI,SEA,40,348,348,Half2,4,6,31,0,-14,0,1,0,0,0
SEA,PHI,PHI,PHI,75,136,136,Half2,4,6,27,23,-14,1,0,0,0,0
CIN,PIT,PIT,PIT,64,737,737,Half2,4,1,38,9,-10,1,0,0,0,0
ATL,NO,NO,ATL,24,115,115,Half2,4,1,69,2,-3,1,0,0,0,0
BUF,IND,BUF,IND,38,1489,3289,Half1,4,3,29,0,0,0,1,0,0,0
BUF,IND,IND,BUF,43,1253,3053,Half1,4,3,24,5,0,1,0,0,0,0
BUF,IND,BUF,IND,38,501,2301,Half1,4,7,17,0,0,0,1,0,0,0
BUF,IND,IND,BUF,30,891,891,Half2,4,2,19,0,-7,0,1,0,0,0
BUF,IND,IND,MID,50,344,344,Half2,4,4,40,10,-7,1,0,0,0,0
BUF,IND,IND,BUF,36,237,237,Half2,4,6,49,8,-7,1,0,0,0,0
KC,OAK,OAK,KC,29,437,437,Half2,4,7,43,29,-19,1,0,0,0,0
HOU,SF,HOU,SF,40,1072,2872,Half1,4,1,18,-2,3,0,1,0,0,0
HOU,SF,HOU,HOU,73,144,144,Half2,4,22,26,24,-10,1,0,0,0,0
CLE,GB,GB,GB,54,1634,3434,Half1,4,2,27,7,0,1,0,0,0,0
CLE,GB,GB,CLE,38,1515,3315,Half1,4,1,44,8,0,1,0,0,0,0
CLE,GB,GB,CLE,10,1344,1344,Half2,4,1,69,-2,-7,0,1,0,0,0
CIN,CHI,CHI,CIN,34,181,1981,Half1,4,3,77,16,2,1,0,0,0,0
CIN,CHI,CIN,CHI,36,385,385,Half2,4,16,39,0,-26,0,1,0,0,0
CIN,CHI,CIN,CHI,46,168,168,Half2,4,19,36,0,-26,0,1,0,0,0
CIN,CHI,CHI,CIN,47,27,27,Half2,4,3,4,-3,26,0,1,0,0,0
CAR,MIN,MIN,MIN,83,71,71,Half2,4,15,-5,0,-7,0,1,0,0,0
LAC,WAS,WAS,LAC,37,745,2545,Half1,4,2,55,15,-13,1,0,0,0,0
LAC,WAS,WAS,LAC,37,391,2191,Half1,4,4,23,0,-14,0,1,0,0,0
DEN,NYJ,DEN,NYJ,45,182,1982,Half1,4,1,23,5,10,1,0,0,0,0
DEN,NYJ,NYJ,DEN,41,982,982,Half2,4,3,37,0,-20,0,1,0,0,0
ARI,TEN,TEN,TEN,65,1355,1355,Half2,4,1,9,0,4,0,1,0,0,0
ARI,TEN,TEN,TEN,78,71,71,Half2,4,10,0,0,-5,0,1,0,0,0
LA,PHI,PHI,LA,31,765,2565,Half1,4,1,67,18,7,1,0,0,0,0
LA,PHI,PHI,LA,2,1048,1048,Half2,4,2,75,2,-3,1,0,0,0,0
JAX,SEA,SEA,SEA,57,139,139,Half2,4,9,1,0,-6,0,1,0,0,0
MIA,NE,MIA,NE,36,1561,3361,Half1,4,1,69,15,0,1,0,0,0,0
IND,DEN,DEN,IND,33,242,2042,Half1,4,2,45,3,-10,1,0,0,0,0
IND,DEN,IND,IND,55,239,239,Half2,4,1,20,0,-12,0,1,0,0,0
IND,DEN,DEN,IND,13,31,31,Half2,4,10,32,0,12,0,1,0,0,0
DET,CHI,CHI,DET,19,171,171,Half2,4,6,83,5,-17,0,1,0,0,1
KC,LAC,KC,LAC,35,988,2788,Half1,4,3,82,21,0,1,0,0,0,0
KC,LAC,LAC,KC,47,509,509,Half2,4,1,28,0,-10,0,1,0,0,0
KC,LAC,LAC,LAC,66,168,168,Half2,4,1,13,4,-17,1,0,0,0,0
CLE,BAL,BAL,CLE,1,676,2476,Half1,4,1,36,-3,3,0,1,0,0,0
CLE,BAL,CLE,BAL,39,1105,1105,Half2,4,1,36,0,-13,0,1,0,0,0
CAR,GB,GB,CAR,35,1077,1077,Half2,4,1,29,7,-10,1,0,0,0,0
CAR,GB,GB,CAR,38,519,519,Half2,4,5,52,12,-14,1,0,0,0,0
CAR,GB,GB,CAR,30,346,346,Half2,4,14,35,-10,-14,0,1,0,0,0
BUF,MIA,BUF,MIA,36,1583,1583,Half2,4,7,22,0,15,0,1,0,0,0
BUF,MIA,MIA,BUF,38,1381,1381,Half2,4,8,26,0,-15,0,1,0,0,0
BUF,MIA,MIA,MIA,56,120,120,Half2,4,14,47,17,-11,1,0,0,0,0
MIN,CIN,CIN,CIN,62,1126,2926,Half1,4,1,9,0,-13,0,1,0,0,0
MIN,CIN,CIN,MIN,20,474,474,Half2,4,7,14,11,-33,1,0,0,0,0
MIN,CIN,CIN,MIN,44,126,126,Half2,4,5,32,0,-26,0,1,0,0,0
WAS,ARI,ARI,WAS,44,597,2397,Half1,4,1,31,1,-11,1,0,0,0,0
WAS,ARI,ARI,WAS,24,52,1852,Half1,4,1,32,2,-8,1,0,0,0,0
NYG,PHI,PHI,NYG,44,429,2229,Half1,4,1,36,0,-13,0,1,0,0,0
NO,NYJ,NO,NYJ,7,1099,2899,Half1,4,2,82,6,3,1,0,0,0,0
NO,NYJ,NYJ,NYJ,76,8,8,Half2,4,7,3,0,-12,0,1,0,0,0
SEA,LA,LA,SEA,24,705,2505,Half1,4,1,56,0,13,0,1,0,0,0
SEA,LA,LA,SEA,40,489,489,Half2,4,1,12,3,35,1,0,0,0,0
SEA,LA,LA,SEA,32,345,345,Half2,4,5,21,4,35,0,1,0,0,0
SF,TEN,TEN,TEN,53,154,154,Half2,4,1,24,2,-2,1,0,0,0,0
PIT,NE,NE,PIT,16,1494,1494,Half2,4,1,69,10,-7,1,0,0,0,0
OAK,DAL,DAL,DAL,76,1185,1185,Half2,4,11,23,24,0,1,0,0,0,0
OAK,DAL,DAL,DAL,61,306,306,Half2,4,1,25,1,0,1,0,0,0,0
BAL,IND,BAL,IND,19,1507,3307,Half1,4,1,47,2,0,1,0,0,0,0
BAL,IND,IND,IND,66,471,471,Half2,4,1,16,7,-10,1,0,0,0,0
BAL,IND,IND,BAL,17,103,103,Half2,4,10,10,0,-7,0,1,0,0,0
GB,MIN,GB,MIN,36,1357,1357,Half2,4,7,49,0,-10,0,1,0,0,0
GB,MIN,GB,MIN,13,609,609,Half2,4,3,40,0,-13,0,1,0,0,0
GB,MIN,GB,GB,57,124,124,Half2,4,1,9,0,-16,0,1,0,0,0
CIN,DET,DET,CIN,46,677,677,Half2,4,1,41,12,-6,1,0,0,0,0
CIN,DET,DET,DET,63,60,60,Half2,4,15,0,-9,-9,0,1,0,0,0
KC,MIA,KC,MIA,19,1150,1150,Half2,4,1,39,0,10,0,1,0,0,0
KC,MIA,MIA,MIA,69,158,158,Half2,4,15,6,0,-16,0,1,0,0,0
KC,MIA,MIA,MIA,53,70,70,Half2,4,10,11,0,-16,0,1,0,0,0
NE,BUF,BUF,NE,6,690,2490,Half1,4,2,63,-6,0,0,1,0,0,0
NE,BUF,NE,BUF,26,1382,1382,Half2,4,1,59,1,-2,1,0,0,0,0
NE,BUF,BUF,MID,50,155,155,Half2,4,10,25,0,-22,0,1,0,0,0
CHI,CLE,CHI,CLE,15,1187,1187,Half2,4,1,62,8,10,1,0,0,0,0
CHI,CLE,CLE,CHI,38,261,261,Half2,4,10,11,0,-17,0,1,0,0,0
CAR,TB,CAR,TB,3,45,45,Half2,4,1,57,1,-4,1,0,0,0,0
NO,ATL,NO,ATL,12,210,2010,Half1,4,1,68,1,3,1,0,0,0,0
NO,ATL,ATL,NO,1,900,900,Half2,4,1,74,0,-17,0,1,0,0,0
NO,ATL,ATL,ATL,68,184,184,Half2,4,3,54,37,-17,1,0,0,0,0
WAS,DEN,DEN,DEN,54,320,320,Half2,4,2,8,0,-17,0,1,0,0,0
WAS,DEN,DEN,DEN,70,201,201,Half2,4,5,23,18,-24,1,0,0,0,0
TEN,LA,LA,TEN,32,1607,3407,Half1,4,10,58,0,0,0,1,0,0,0
TEN,LA,LA,TEN,13,1334,1334,Half2,4,1,62,10,1,1,0,0,0,0
TEN,LA,TEN,LA,43,105,105,Half2,4,4,37,0,-5,0,1,0,0,0
NYJ,LAC,NYJ,LAC,17,191,191,Half2,4,7,53,0,-7,0,1,0,0,0
SF,JAX,JAX,SF,9,187,187,Half2,4,4,84,8,-20,1,0,0,0,0
SF,JAX,JAX,JAX,73,32,32,Half2,4,1,28,19,-13,1,0,0,0,0
DAL,SEA,DAL,DAL,52,141,141,Half2,4,1,15,6,-8,1,0,0,0,0
ARI,NYG,NYG,ARI,39,713,2513,Half1,4,2,23,15,-3,1,0,0,0,0
ARI,NYG,NYG,ARI,42,1044,1044,Half2,4,2,38,0,-16,0,1,0,0,0
ARI,NYG,NYG,ARI,41,558,558,Half2,4,25,-10,5,-22,0,1,0,0,0
ARI,NYG,NYG,ARI,35,241,241,Half2,4,1,45,0,-22,0,1,0,0,0
HOU,PIT,HOU,PIT,1,628,2428,Half1,4,1,65,0,-10,0,1,0,0,0
PHI,OAK,OAK,PHI,42,1452,3252,Half1,4,2,18,0,0,0,1,0,0,0
PHI,OAK,PHI,OAK,21,1181,2981,Half1,4,1,39,2,0,1,0,0,0,0
PHI,OAK,PHI,OAK,37,41,1841,Half1,4,3,43,4,0,1,0,0,0,0
PHI,OAK,OAK,OAK,64,3,3,Half2,4,10,-13,-13,-3,0,1,0,0,0
NYG,WAS,WAS,NYG,42,983,2783,Half1,4,1,45,2,-8,1,0,0,0,0
NE,NYJ,NE,NYJ,21,1573,3373,Half1,4,2,61,7,0,1,0,0,0,0
NE,NYJ,NYJ,NYJ,66,100,100,Half2,4,10,43,12,-20,1,0,0,0,0
MIN,CHI,CHI,MIN,6,689,689,Half2,4,6,69,0,-17,0,1,0,0,0
MIN,CHI,CHI,MIN,2,147,147,Half2,4,2,63,1,-14,0,1,0,0,0
DET,GB,GB,DET,17,695,695,Half2,4,5,75,17,-24,1,0,0,0,0
DET,GB,GB,GB,51,34,34,Half2,4,9,11,-2,-24,0,1,0,0,0
PIT,CLE,PIT,CLE,1,950,2750,Half1,4,1,73,-1,7,0,1,0,0,0
PIT,CLE,CLE,PIT,27,114,114,Half2,4,2,58,0,-4,0,1,0,0,0
PHI,DAL,PHI,DAL,39,1610,3410,Half1,4,7,38,0,0,0,1,0,0,0
PHI,DAL,DAL,PHI,41,1447,3247,Half1,4,1,19,-1,0,0,1,0,0,0
PHI,DAL,PHI,DAL,44,340,340,Half2,4,2,36,0,-6,0,1,0,0,0
LA,SF,LA,SF,37,583,583,Half2,4,1,44,2,-28,1,0,0,0,0
LAC,OAK,OAK,LAC,18,1251,1251,Half2,4,2,57,0,-13,0,1,0,0,0
LAC,OAK,OAK,OAK,83,543,543,Half2,4,1,8,-1,-20,0,1,0,0,0
LAC,OAK,LAC,OAK,7,429,429,Half2,4,1,9,0,20,0,1,0,0,0
LAC,OAK,OAK,LAC,5,178,178,Half2,4,5,87,0,-20,0,1,0,0,0
DEN,KC,KC,DEN,29,1354,1354,Half2,4,1,68,5,4,1,0,0,0,0
DEN,KC,DEN,KC,16,432,432,Half2,4,15,64,0,-13,0,1,0,0,0
DEN,KC,DEN,KC,6,178,178,Half2,4,4,62,6,-7,1,0,0,0,0
TEN,JAX,TEN,JAX,32,748,748,Half2,4,1,11,2,12,1,0,0,0,0
TB,NO,NO,TB,30,159,1959,Half1,4,5,43,4,1,0,1,0,0,0
TB,NO,TB,TB,95,101,101,Half2,4,10,12,12,-2,1,0,0,0,0
MIA,BUF,MIA,BUF,29,1347,3147,Half1,4,7,53,7,-7,1,0,0,0,0
MIA,BUF,MIA,BUF,15,1181,2981,Half1,4,3,60,0,-7,0,1,0,0,0
SEA,ARI,SEA,ARI,35,1523,1523,Half2,4,6,65,20,-13,1,0,0,0,0
ATL,CAR,CAR,ATL,19,120,1920,Half1,4,1,60,1,-7,1,0,0,0,0
BAL,CIN,BAL,CIN,17,1288,1288,Half2,4,3,61,17,-13,1,0,0,0,0
BAL,CIN,CIN,BAL,49,53,53,Half2,4,12,90,49,-4,1,0,0,0,0
BAL,CIN,BAL,BAL,77,24,24,Half2,4,14,9,13,-3,0,1,0,0,0
PHI,ATL,ATL,PHI,1,1555,3355,Half1,4,1,73,-1,0,0,1,0,0,0
BAL,BUF,BUF,BUF,61,1737,1737,Half2,4,8,-11,0,-26,0,1,0,0,0
NYG,JAX,NYG,JAX,38,1288,1288,Half2,4,2,9,1,-4,0,1,0,0,0
NYG,JAX,NYG,JAX,36,115,115,Half2,4,6,45,0,-4,0,1,0,0,0
NO,TB,NO,TB,13,598,598,Half2,4,4,75,6,-23,1,0,0,0,0
NE,HOU,NE,HOU,25,877,2677,Half1,4,1,75,2,4,1,0,0,0,0
NE,HOU,HOU,NE,17,1496,1496,Half2,4,5,38,0,-15,0,1,0,0,0
MIN,SF,MIN,SF,9,2,2,Half2,4,4,6,0,7,0,1,0,0,0
MIA,TEN,TEN,MIA,3,1007,2807,Half1,4,3,78,1,3,0,1,0,0,0
MIA,TEN,MIA,TEN,15,120,1920,Half1,4,1,70,0,4,0,1,0,0,0
MIA,TEN,TEN,TEN,57,191,191,Half2,4,7,18,0,-10,0,1,0,0,0
CLE,PIT,CLE,PIT,18,469,469,Half2,4,5,29,0,-14,0,1,0,0,0
LAC,KC,LAC,KC,27,352,352,Half2,4,2,75,23,-17,1,0,0,0,0
CAR,DAL,DAL,CAR,48,138,138,Half2,4,10,31,0,-8,0,1,0,0,0
ARI,WAS,WAS,MID,50,558,2358,Half1,4,1,73,1,7,1,0,0,0,0
ARI,WAS,ARI,WAS,7,206,206,Half2,4,7,19,0,-18,0,1,0,0,0
GB,CHI,CHI,GB,37,409,2209,Half1,4,4,-3,-9,10,0,1,0,0,0
GB,CHI,CHI,CHI,54,66,66,Half2,4,10,21,-7,-2,0,1,0,0,0
GB,CHI,GB,CHI,42,3,3,Half2,4,13,-3,0,2,0,1,0,0,0
DET,NYJ,DET,NYJ,9,651,651,Half2,4,5,66,0,-30,0,1,0,0,0
DET,NYJ,DET,NYJ,35,404,404,Half2,4,1,20,0,-30,0,1,0,0,0
DET,NYJ,NYJ,DET,32,259,259,Half2,4,2,27,6,30,1,0,0,0,0
DET,NYJ,NYJ,DET,19,155,155,Half2,4,3,27,17,30,1,0,0,0,0
CIN,BAL,BAL,CIN,38,85,1885,Half1,4,4,37,0,-21,0,1,0,0,0
CIN,BAL,BAL,CIN,44,1305,1305,Half2,4,2,36,1,-11,0,1,0,0,0
CIN,BAL,BAL,BAL,53,120,120,Half2,4,3,63,5,-11,1,0,0,0,0
CIN,BAL,BAL,CIN,23,8,8,Half2,4,8,63,11,-11,1,0,0,0,0
ATL,CAR,CAR,ATL,33,742,2542,Half1,4,4,70,10,0,1,0,0,0,0
WAS,IND,WAS,WAS,59,124,124,Half2,4,2,46,5,-12,1,0,0,0,0
WAS,IND,WAS,IND,34,23,23,Half2,4,4,46,0,-12,0,1,0,0,0
TEN,HOU,TEN,TEN,66,1500,3300,Half1,4,6,84,66,0,1,0,0,0,0
TEN,HOU,TEN,TEN,69,347,2147,Half1,4,1,-9,1,14,1,0,0,0,0
TB,PHI,PHI,TB,17,349,2149,Half1,4,1,78,2,-7,1,0,0,0,0
TB,PHI,PHI,TB,49,1665,1665,Half2,4,4,29,3,-13,0,1,0,0,0
TB,PHI,PHI,TB,6,990,990,Half2,4,1,84,2,-20,1,0,0,0,0
TB,PHI,PHI,TB,35,535,535,Half2,4,10,22,0,-13,0,1,0,0,0
TB,PHI,PHI,TB,2,171,171,Half2,4,2,78,2,-13,1,0,0,0,0
PIT,KC,PIT,KC,13,242,242,Half2,4,3,66,7,-12,1,0,0,0,0
PIT,KC,PIT,KC,3,128,128,Half2,4,3,66,3,-12,1,0,0,0,0
NO,CLE,CLE,NO,37,557,2357,Half1,4,1,8,-1,0,0,1,0,0,0
NO,CLE,CLE,NO,47,84,84,Half2,4,5,75,47,-6,1,0,0,0,0
SF,DET,DET,DET,61,21,21,Half2,4,2,23,0,-3,0,1,0,0,0
LA,ARI,LA,ARI,1,3,1803,Half1,4,1,32,1,11,1,0,0,0,0
LA,ARI,LA,ARI,15,806,806,Half2,4,1,44,0,27,0,1,0,0,0
LA,ARI,LA,ARI,27,481,481,Half2,4,9,50,0,27,0,1,0,0,0
LA,ARI,ARI,ARI,61,73,73,Half2,4,3,35,7,-34,1,0,0,0,0
DEN,OAK,OAK,DEN,33,791,791,Half2,4,1,42,0,9,0,1,0,0,0
DEN,OAK,DEN,OAK,1,362,362,Half2,4,1,67,1,-9,1,0,0,0,0
DAL,NYG,NYG,NYG,65,649,2449,Half1,4,1,23,2,-10,1,0,0,0,0
DAL,NYG,NYG,NYG,54,498,2298,Half1,4,1,23,1,-10,1,0,0,0,0
DAL,NYG,DAL,NYG,46,559,559,Half2,4,1,82,2,10,1,0,0,0,0
CHI,SEA,CHI,CHI,52,1012,2812,Half1,4,1,16,2,7,1,0,0,0,0
CLE,NYJ,NYJ,NYJ,75,108,108,Half2,4,10,12,12,-4,1,0,0,0,0
ATL,NO,NO,ATL,1,603,603,Half2,4,1,75,1,-6,1,0,0,0,0
WAS,GB,GB,WAS,43,1053,1053,Half2,4,2,25,0,-11,0,1,0,0,0
WAS,GB,GB,GB,87,54,54,Half2,4,22,-12,0,-14,0,1,0,0,0
PHI,IND,IND,PHI,28,1595,1595,Half2,4,2,48,5,-3,1,0,0,0,0
PHI,IND,IND,PHI,4,79,79,Half2,4,3,55,-16,-4,0,1,0,0,0
MIN,BUF,BUF,MIN,1,736,2536,Half1,4,1,65,1,17,1,0,0,0,0
MIN,BUF,MIN,BUF,26,691,691,Half2,4,1,61,0,-27,0,1,0,0,0
